postal_code,address,city,country,country_code,
220052,пр-т Рокоссовского42,г. Минск,Беларусь,BY,
220020,пр-т Рокоссовского36,г. Минск,Беларусь,BY,
220058,пр-т Рокоссовского59,г. Минск,Беларусь,BY,
220028,пр-т Рокоссовского22,г. Минск,Беларусь,BY,
220091,пр-т Рокоссовского51,г. Минск,Беларусь,BY,
220088,пр-т Рокоссовского25,г. Минск,Беларусь,BY,
220083,пр-т Рокоссовского41,г. Минск,Беларусь,BY,
220065,пр-т Рокоссовского15,г. Минск,Беларусь,BY,
220017,пр-т Рокоссовского49,г. Минск,Беларусь,BY,
220059,пр-т Рокоссовского40,г. Минск,Беларусь,BY,
220076,пр-т Рокоссовского40,г. Минск,Беларусь,BY,
220077,пр-т Рокоссовского57,г. Минск,Беларусь,BY,
220060,пр-т Рокоссовского68,г. Минск,Беларусь,BY,
220076,пр-т Рокоссовского19,г. Минск,Беларусь,BY,
220048,пр-т Рокоссовского66,г. Минск,Беларусь,BY,
220034,пр-т Рокоссовского66,г. Минск,Беларусь,BY,
220088,пр-т Рокоссовского15,г. Минск,Беларусь,BY,
220076,пр-т Рокоссовского38,г. Минск,Беларусь,BY,
220029,пр-т Рокоссовского34,г. Минск,Беларусь,BY,
220071,пр-т Рокоссовского31,г. Минск,Беларусь,BY,
220051,пр-т Рокоссовского62,г. Минск,Беларусь,BY,
220022,пр-т Рокоссовского45,г. Минск,Беларусь,BY,
220076,пр-т Рокоссовского67,г. Минск,Беларусь,BY,
220024,пр-т Рокоссовского18,г. Минск,Беларусь,BY,
220095,пр-т Рокоссовского17,г. Минск,Беларусь,BY,
220023,пр-т Рокоссовского15,г. Минск,Беларусь,BY,
220071,пр-т Рокоссовского49,г. Минск,Беларусь,BY,
220087,пр-т Рокоссовского19,г. Минск,Беларусь,BY,
220058,пр-т Рокоссовского22,г. Минск,Беларусь,BY,
220097,пр-т Рокоссовского57,г. Минск,Беларусь,BY,
220075,пр-т Рокоссовского51,г. Минск,Беларусь,BY,
220026,пр-т Рокоссовского51,г. Минск,Беларусь,BY,
220090,пр-т Рокоссовского47,г. Минск,Беларусь,BY,
220072,пр-т Рокоссовского1,г. Минск,Беларусь,BY,
220018,пр-т Рокоссовского32,г. Минск,Беларусь,BY,
220041,пр-т Рокоссовского36,г. Минск,Беларусь,BY,
220094,пр-т Рокоссовского22,г. Минск,Беларусь,BY,
220037,пр-т Рокоссовского51,г. Минск,Беларусь,BY,
220082,пр-т Рокоссовского70,г. Минск,Беларусь,BY,
220046,пр-т Рокоссовского56,г. Минск,Беларусь,BY,
220094,пр-т Рокоссовского65,г. Минск,Беларусь,BY,
220065,пр-т Рокоссовского31,г. Минск,Беларусь,BY,
220097,пр-т Рокоссовского41,г. Минск,Беларусь,BY,
220084,пр-т Рокоссовского29,г. Минск,Беларусь,BY,
220043,пр-т Рокоссовского17,г. Минск,Беларусь,BY,
220077,пр-т Рокоссовского2,г. Минск,Беларусь,BY,
220097,пр-т Рокоссовского63,г. Минск,Беларусь,BY,
220050,пр-т Рокоссовского4,г. Минск,Беларусь,BY,
220020,пр-т Рокоссовского65,г. Минск,Беларусь,BY,
220094,пр-т Рокоссовского60,г. Минск,Беларусь,BY,
220065,пр-т Рокоссовского13,г. Минск,Беларусь,BY,
220058,пр-т Рокоссовского7,г. Минск,Беларусь,BY,
220078,пр-т Рокоссовского38,г. Минск,Беларусь,BY,
220045,пр-т Рокоссовского27,г. Минск,Беларусь,BY,
220072,пр-т Рокоссовского66,г. Минск,Беларусь,BY,
220047,пр-т Рокоссовского58,г. Минск,Беларусь,BY,
220032,пр-т Рокоссовского49,г. Минск,Беларусь,BY,
220029,пр-т Рокоссовского39,г. Минск,Беларусь,BY,
220016,пр-т Рокоссовского40,г. Минск,Беларусь,BY,
220050,пр-т Рокоссовского2,г. Минск,Беларусь,BY,
220087,пр-т Рокоссовского12,г. Минск,Беларусь,BY,
220059,пр-т Рокоссовского22,г. Минск,Беларусь,BY,
220081,пр-т Рокоссовского65,г. Минск,Беларусь,BY,
220097,пр-т Рокоссовского26,г. Минск,Беларусь,BY,
220032,пр-т Рокоссовского40,г. Минск,Беларусь,BY,
220083,пр-т Рокоссовского3,г. Минск,Беларусь,BY,
220019,пр-т Рокоссовского22,г. Минск,Беларусь,BY,
220054,пр-т Рокоссовского20,г. Минск,Беларусь,BY,
220015,пр-т Рокоссовского69,г. Минск,Беларусь,BY,
220032,пр-т Рокоссовского65,г. Минск,Беларусь,BY,
220070,пр-т Рокоссовского52,г. Минск,Беларусь,BY,
220084,пр-т Рокоссовского10,г. Минск,Беларусь,BY,
220042,пр-т Рокоссовского68,г. Минск,Беларусь,BY,
220026,пр-т Рокоссовского5,г. Минск,Беларусь,BY,
220055,пр-т Рокоссовского59,г. Минск,Беларусь,BY,
220083,пр-т Рокоссовского9,г. Минск,Беларусь,BY,
220088,пр-т Рокоссовского46,г. Минск,Беларусь,BY,
220074,пр-т Рокоссовского61,г. Минск,Беларусь,BY,
220064,пр-т Рокоссовского21,г. Минск,Беларусь,BY,
220015,пр-т Рокоссовского12,г. Минск,Беларусь,BY,
220017,пр-т Рокоссовского4,г. Минск,Беларусь,BY,
220036,пр-т Рокоссовского61,г. Минск,Беларусь,BY,
220047,пр-т Рокоссовского25,г. Минск,Беларусь,BY,
220037,пр-т Рокоссовского59,г. Минск,Беларусь,BY,
220043,пр-т Рокоссовского14,г. Минск,Беларусь,BY,
220048,пр-т Рокоссовского47,г. Минск,Беларусь,BY,
220064,пр-т Рокоссовского38,г. Минск,Беларусь,BY,
220024,пр-т Рокоссовского26,г. Минск,Беларусь,BY,
220091,пр-т Рокоссовского39,г. Минск,Беларусь,BY,
220024,пр-т Рокоссовского3,г. Минск,Беларусь,BY,
220081,пр-т Рокоссовского37,г. Минск,Беларусь,BY,
220082,пр-т Рокоссовского33,г. Минск,Беларусь,BY,
220087,пр-т Рокоссовского3,г. Минск,Беларусь,BY,
220064,пр-т Рокоссовского65,г. Минск,Беларусь,BY,
220044,пр-т Рокоссовского12,г. Минск,Беларусь,BY,
220027,пр-т Рокоссовского35,г. Минск,Беларусь,BY,
220049,пр-т Рокоссовского32,г. Минск,Беларусь,BY,
220017,пр-т Рокоссовского62,г. Минск,Беларусь,BY,
220039,пр-т Рокоссовского48,г. Минск,Беларусь,BY,
220048,пр-т Рокоссовского16,г. Минск,Беларусь,BY,
220098,пр-т Рокоссовского66,г. Минск,Беларусь,BY,
220067,пр-т Рокоссовского46,г. Минск,Беларусь,BY,
220035,пр-т Рокоссовского14,г. Минск,Беларусь,BY,
220051,пр-т Рокоссовского63,г. Минск,Беларусь,BY,
220021,пр-т Рокоссовского64,г. Минск,Беларусь,BY,
220021,пр-т Рокоссовского2,г. Минск,Беларусь,BY,
220043,пр-т Рокоссовского14,г. Минск,Беларусь,BY,
220067,пр-т Рокоссовского14,г. Минск,Беларусь,BY,
220019,пр-т Рокоссовского17,г. Минск,Беларусь,BY,
220037,пр-т Рокоссовского17,г. Минск,Беларусь,BY,
220053,пр-т Рокоссовского69,г. Минск,Беларусь,BY,
220040,пр-т Рокоссовского53,г. Минск,Беларусь,BY,
220055,пр-т Рокоссовского30,г. Минск,Беларусь,BY,
220053,пр-т Рокоссовского64,г. Минск,Беларусь,BY,
220077,пр-т Рокоссовского60,г. Минск,Беларусь,BY,
220031,пр-т Рокоссовского24,г. Минск,Беларусь,BY,
220097,пр-т Рокоссовского68,г. Минск,Беларусь,BY,
220046,пр-т Рокоссовского33,г. Минск,Беларусь,BY,
220022,пр-т Рокоссовского51,г. Минск,Беларусь,BY,
220025,пр-т Рокоссовского9,г. Минск,Беларусь,BY,
220097,пр-т Рокоссовского4,г. Минск,Беларусь,BY,
220090,пр-т Рокоссовского58,г. Минск,Беларусь,BY,
220037,пр-т Рокоссовского51,г. Минск,Беларусь,BY,
220091,пр-т Рокоссовского2,г. Минск,Беларусь,BY,
220086,пр-т Рокоссовского60,г. Минск,Беларусь,BY,
220015,пр-т Рокоссовского63,г. Минск,Беларусь,BY,
220012,пр-т Рокоссовского45,г. Минск,Беларусь,BY,
