postal_code,address,city,country,,
225409,"ул. Красноармейская, 18",г. Барановичи,Беларусь,,
225409,"ул. Брестская, 59",г. Барановичи,Беларусь,,
225406,"ул. Колхозная, 2, корп. А",г. Барановичи,Беларусь,,
225411,"ул. Пролетарская, 40",г. Барановичи,Беларусь,,
225409,"ул. Промышленная, 1",г. Барановичи,Беларусь,,
225404,"ул. Чурилина, 3",г. Барановичи,Беларусь,,
225413,"ул. Брестская, 280",г. Барановичи,Беларусь,,
225320,"ул. Фроленкова, 38",г. Барановичи,Беларусь,,
225413,а/я 5,г. Барановичи,Беларусь,,
225409,"ул. Царюка, 64/1",г. Барановичи,Беларусь,,
225320,"пл. Ленина, 2",г. Барановичи,Беларусь,,
225409,"ул. Советская, 79",г. Барановичи,Беларусь,,
225409,"ул. Железнодорожная, 16",г. Барановичи,Беларусь,,
225314,"ул. Могучего, 29",г. Барановичи,Беларусь,,
225406,"ул. Брестская, 133",г. Барановичи,Беларусь,,
225320,"ул. Комсомольская, 19",г. Барановичи,Беларусь,,
225331,"трасса М-1, 212-й км, 2/А",г. Барановичи,Беларусь,,
225362,"ул. Советская, 22",г. Барановичи,Беларусь,,
225335,ул. Вильчковского,г. Барановичи,Беларусь,,
225354,"ул. Брестская, 37",г. Барановичи,Беларусь,,
225357,"ул. Заводская, 1, корп. А",г. Барановичи,Беларусь,,
225332,"ул. Щербакова, 46",г. Барановичи,Беларусь,,
225368,"ул. Центральная, 2",г. Барановичи,Беларусь,,
225336,ул. Чекменева,г. Барановичи,Беларусь,,
225328,"ул. А. Рымши, 4",г. Барановичи,Беларусь,,
225316,"территория Фабрики ""Дружба""",г. Барановичи,Беларусь,,
225320,"ул. Кирова, 64",г. Барановичи,Беларусь,,
225320,"ул. Наконечникова, 50",г. Барановичи,Беларусь,,
225320,"ул. Царюка, 64/1",г. Барановичи,Беларусь,,
225331,"ул. Паркавая, 3",г. Барановичи,Беларусь,,
225409,"ул. Советская, 84",г. Барановичи,Беларусь,,
225411,"ул. Пролетарская, 48, корп. А",г. Барановичи,Беларусь,,
225411,"ул. Промышленная, 7А",г. Барановичи,Беларусь,,
225415,"ул. 50 лет ВЛКСМ, 13",г. Барановичи,Беларусь,,
225404,"ул. Чурилина, 13Б/1",г. Барановичи,Беларусь,,
225320,"ул. Чурилина, 2Г",г. Барановичи,Беларусь,,
225352,д. 30,г. Барановичи,Беларусь,,
225416,"пр-т Советский, 23",г. Барановичи,Беларусь,,
225316,"ул. Центральная, 5-50",г. Барановичи,Беларусь,,
225409,"ул. Брестская, 279",г. Барановичи,Беларусь,,
225409,"ул. Комсомольская, 9",г. Барановичи,Беларусь,,
225409,"ул. Б. Царюка, 64/1",г. Барановичи,Беларусь,,
225411,"ул. Пролетарская, 26",г. Барановичи,Беларусь,,
225417,"пер. 4-й Крестьянский, 7",г. Барановичи,Беларусь,,
225410,"ул. Вильчковского, 182, корп. В",г. Барановичи,Беларусь,,
225409,"ул. Фроленкова, 110",г. Барановичи,Беларусь,,
225311,"ул. Трудовая, 8",г. Барановичи,Беларусь,,
225417,"ул. Тельмана, 92, корп. А",г. Барановичи,Беларусь,,
211000,"ул. Еремина, 6, корп. А, каб. 3",г. Барановичи,Беларусь,,
225316,д. 89,г. Барановичи,Беларусь,,
225409,"ул. Притыцкого, 79, корп. В",г. Барановичи,Беларусь,,
225547,"ул. Р. Люксембург, 7",г. Барановичи,Беларусь,,
225320,"ул. Вильчковского, 164",г. Барановичи,Беларусь,,
225320,"ул. Ленина, 23, корп. А, оф. 2",г. Барановичи,Беларусь,,
225409,"ул. Брестская, 270, корп. Б",г. Барановичи,Беларусь,,
225411,"ул. Пролетарская, 48А-33",г. Барановичи,Беларусь,,
225407,"ул. Вильчковского, 182, корп. В",г. Барановичи,Беларусь,,
225409,"ул. Репина, 49",г. Барановичи,Беларусь,,
225409,"ул. Комсомольская, 5",г. Барановичи,Беларусь,,
211357,"ул. Центральная, 216В",г. Барановичи,Беларусь,,
225357,"ул. Центральная, 128, корп. Б",г. Барановичи,Беларусь,,
225320,"ул. Димитрова, 39",г. Барановичи,Беларусь,,
225409,"ул. Чкалова, 2",г. Барановичи,Беларусь,,
225366,"ул. Центральная, 86",г. Барановичи,Беларусь,,
225332,"ул. Щербакова, 31",г. Барановичи,Беларусь,,
225332,"ул. Щербакова, 48",г. Барановичи,Беларусь,,
225320,"пер. 5-й Грунтовый, 1",г. Барановичи,Беларусь,,
225409,"ул. Советская, 59",г. Барановичи,Беларусь,,
225413,"ул. Брестская, 307, пом. 1",г. Барановичи,Беларусь,,
225409,"ул. Брестская, 38",г. Барановичи,Беларусь,,
225323,"ул. Центральная, 24",г. Барановичи,Беларусь,,
225320,"ул. Комсомольская, 11",г. Барановичи,Беларусь,,
225409,"ул. Брестская, 224, корп. Б",г. Барановичи,Беларусь,,
225320,"ул. 50 лет ВЛКСМ, 3",г. Барановичи,Беларусь,,
225404,"ул. Ленина, 71",г. Барановичи,Беларусь,,
225314,"ул. Карвата, 11 (зд.летней кухни, 2 этаж)",г. Барановичи,Беларусь,,
225409,"б-р Бородинского, 2",г. Барановичи,Беларусь,,
225401,"ул. Едунова, 6",г. Барановичи,Беларусь,,
225320,"ул. Комсомольская, 87",г. Барановичи,Беларусь,,
225410,"ул. Вильчковского, 184, корп. Б, оф. 1",г. Барановичи,Беларусь,,
225407,"ул. Матросова, 80, корп. А",г. Барановичи,Беларусь,,
225413,"ул. Брестская, 226, корп. В",г. Барановичи,Беларусь,,
225406,"ул. Брестская, 93",г. Барановичи,Беларусь,,
225320,"ул. Советская, 68, корп. А",г. Барановичи,Беларусь,,
225406,"ул. Комсомольская, 100",г. Барановичи,Беларусь,,
225413,"ул. Брестская, 272",г. Барановичи,Беларусь,,
225409,"ул. Димитрова, 27, пом. 1",г. Барановичи,Беларусь,,
225404,"Слонимское шоссе, 7, корп. А",г. Барановичи,Беларусь,,
225311,ул. Молодежная 10,г. Барановичи,Беларусь,,
225417,"ул. Тельмана, 64-70",г. Барановичи,Беларусь,,
225407,"ул. Репина, 61-2",г. Барановичи,Беларусь,,
225324,,г. Барановичи,Беларусь,,
225409,"ул. Попова, 26",г. Барановичи,Беларусь,,
225409,"пер. 1-й Славянский, 26",г. Барановичи,Беларусь,,
225316,"с/с Жемчужный, админ. зд. 90",г. Барановичи,Беларусь,,
225316,,г. Барановичи,Беларусь,,
225330,,г. Барановичи,Беларусь,,
225409,"ул. Бадака, 66",г. Барановичи,Беларусь,,
225320,"ул. Ленина, 8-11",г. Барановичи,Беларусь,,
225320,"ул. Кирова, 79/4",г. Барановичи,Беларусь,,
225409,"ул. Советская, 75",г. Барановичи,Беларусь,,
225409,"ул. Мицкевича, 44",г. Барановичи,Беларусь,,
225409,"ул. Советская, 81",г. Барановичи,Беларусь,,
225409,"ул. Пролетарская 2, корп. Б, а/я 11",г. Барановичи,Беларусь,,
225413,"ул. Тексер, 4А",г. Барановичи,Беларусь,,
225409,"ул. Чернышевского, 51",г. Барановичи,Беларусь,,
